name,ESTABLISH,address,telno,HPADDR,OPERTIME,lng,lat
서울영림초등학교병설유치원,공립(병설),서울특별시 영등포구 시흥대로173길 14,02-834-3041,http://www.younglim.es.kr,09시00분~19시30분,126.9024716,37.4873795
서울대현초등학교병설유치원,공립(병설),서울특별시 강남구 역삼로98길 16,02-501-6408,http://daehyun.sen.es.kr,09시00분~20시00분,127.0636032,37.503778
서울방배초등학교병설유치원,공립(병설),서울특별시 서초구 방배중앙로13길 26,02-595-9978,http://www.bangbae.es.kr,09시00분~17시00분,126.9874506,37.4871652
성결유치원,사립(사인),서울특별시 강남구 언주로121길 5,02-548-9754,,09시00분~18시00분,127.0353311,37.5114437
성요셉유치원,사립(법인),서울특별시 강남구 압구정로77길 28,02-543-8819,http://stjosep.kidswon.com/,09시00분~18시00분,127.0482456,37.5268123
소망유치원,사립(사인),서울특별시 강남구 광평로56길 11,02-2226-0265,,09시00분~17시00분,127.1051828,37.4873677
경성유치원,사립(사인),서울특별시 양천구 목동로3길 57,02-2648-4997,,09시00분~18시00분,126.8630207,37.5096945
등촌유치원,사립(사인),서울특별시 양천구 목동중앙북로8길 46,02-2646-0606,,09시00분~18시00분,126.8648142,37.5466001
서울서빙고초등학교병설유치원,공립(병설),서울특별시 용산구 서빙고로51길 14,02-796-8867,http://www.seobinggo.es.kr/index.do,09시00분~17시00분,126.9921677,37.5215174
서울숭신초등학교병설유치원,공립(병설),서울특별시 성동구 마장로 161,02-2253-2901,http://soongshinkid.com,09시00분~17시00분,127.0278149,37.5676433
성심유치원,사립(사인),서울특별시 용산구 보광로24길 9-4,02-794-3045,,10시00분~19시00분,126.999629,37.5286811
세검정유치원,사립(법인),서울특별시 종로구 자하문로 310,02-395-2544,http://www.sgjkids.com,09시20분~18시30분,126.9593087,37.6001272
수암유치원,사립(사인),서울특별시 중구 다산로 32,02-2256-6100-1,http://www.수암유치원.kr/,09시00분~17시00분,127.0093374,37.5491175
혜화유치원,사립(법인),서울특별시 종로구 창경궁로 296,02-743-7021,http://www.hyehwa.kg.kr,08시50분~16시50분,127.0031422,37.5868549
서울숭례초등학교병설유치원,공립(병설),서울특별시 성북구 종암로5길 14,02-953-0995,http://www.서울숭례초등학교병설유치원.kr,09시00분~19시00분,127.0350601,37.594797
자연아이유치원,사립(사인),서울특별시 도봉구 도당로6길 14-11,02-3492-8915,http://jayeoni.kidis.co.kr,09시00분~17시00분,127.035858,37.6610383
고덕한울유치원,사립(사인),서울특별시 강동구 양재대로 1706,02-3427-3939,,08시00분~17시30분,127.1459805,37.5578708
영그린유치원,사립(사인),서울특별시 관악구 참숯5길 12,02-884-2328,,09시00분~18시00분,126.9403955,37.4770753
꿈나무유치원,사립(사인),서울특별시 양천구 목동서로 280,02-2646-7701,,09시00분~18시00분,126.8676923,37.5216601
노원 삼육유치원,사립(법인),서울특별시 노원구 공릉로42길 13-1,02-948-2280,http://www.nwsy.net/,09시00분~18시00분,127.0803761,37.6244064
샬롬유치원,사립(법인),서울특별시 광진구 아차산로65길 65,02-456-7770,,09시00분~19시00분,127.0917263,37.5424635
서울사근초등학교병설유치원,공립(병설),서울특별시 성동구 사근동11길 16,02-2296-9546,http://www.sageun.es.kr/,09시00분~17시00분,127.0477401,37.5630032
서울옥정초등학교병설유치원,공립(병설),서울특별시 성동구 한림말길 43,02-2294-6317,http://www.okjeong.kg.kr,09시00분~19시30분,127.0156011,37.5418174
천사유치원,사립(사인),서울특별시 성북구 성북로4길 52,02-953-1004,,08시50분~18시30분,127.0102978,37.5945739
로사유치원,사립(법인),서울특별시 성동구 성덕정길 23,02-497-2547,,09시00분~17시00분,127.0464091,37.5395473
수정유치원,사립(사인),서울특별시 송파구 위례성대로 28,02-412-5687,,09시00분~17시00분,127.1149634,37.516158
서울신미림초등학교병설유치원,공립(병설),서울특별시 구로구 신도림로 26,02-2676-8626,http://www.sinmirim.es.kr,09시10분~17시10분,126.8794518,37.5069051
서울삼성초등학교병설유치원,공립(병설),서울특별시 관악구 대학7길 52,02-877-9139,http://samseong.sen.es.kr/,09시30분~17시30분,126.9409781,37.4678358
예일유치원,사립(사인),서울특별시 강서구 강서로47길 126,02-2667-6767,,09시00분~18시30분,126.8292034,37.5537128
푸른샘유치원,사립(사인),서울특별시 성북구 길음로13길 29,02-915-9300,,09시00분~20시00분,127.0188018,37.6083857
우현유치원,사립(사인),서울특별시 강서구 강서로 348,02-2271-3700,http://woohyunchild.kidis.co.kr,09시00분~17시00분,126.8402706,37.5559845
서울독산초등학교병설유치원,공립(병설),서울특별시 금천구 시흥대로104길 31,02-895-1535,http://www.doksan.es.kr,09시00분~17시00분,126.8999901,37.4653619
윤희유치원,사립(사인),서울특별시 강서구 강서로 216-23,02-2693-4813,http://cafe.naver.com/yunheekindergarten,09시00분~17시30분,126.8375552,37.5457312
서울마곡유치원,공립(단설),서울특별시 강서구 마곡서1로 139-13,02-2666-8071,http://www.서울마곡유치원.kr,09시00분~17시00분,126.818025,37.5692703
서울성산초등학교병설유치원,공립(병설),서울특별시 마포구 양화로3길 94,02-338-9900,http://www.ssc.es.kr,09시00분~17시00분,126.9111813,37.553344
행복한숲유치원,사립(사인),서울특별시 동작구 만양로 26,02-813-6148,https://blog.naver.com/forest6148,08시30분~16시30분,126.949422,37.5074401
목동유치원,사립(사인),서울특별시 양천구 오목로42길 13,02-2065-3373,https://mokdong.kidsnote.ac/,09시00분~17시30분,126.8605469,37.5243575
위례우일유치원,사립(사인),서울특별시 송파구 성내천로47길 38-1,02-3401-2011,http://2wooil.net,09시00분~17시00분,127.1577849,37.4965488
서울은곡유치원,공립(단설),서울특별시 강남구 헌릉로569길 41,02-3411-3347,http://eungokkg.co.kr/,09시00분~19시00분,127.096938,37.466824
밤비니유치원,사립(사인),서울특별시 강서구 남부순환로7길 39,02-2664-7942,,09시00분~17시00분,126.8095874,37.5588778
행복한유치원,사립(사인),서울특별시 강서구 강서로62길 40,02-3665-5113,,09시00분~19시00분,126.841979,37.5626058
예원유치원,사립(사인),서울특별시 서초구 태봉로2길 21,02-573-7661,http://yewon.kidis.co.kr/,09시00분~17시00분,127.0249596,37.4617827
서울연지유치원,공립(단설),서울특별시 노원구 월계로55길 16,02-979-8293,http://yeonji.kidis.co.kr/,09시00분~17시00분,127.0611171,37.6325713
서울수락산유치원,공립(단설),서울특별시 노원구 동일로245길 162,264353355,http://www.수락산유치원.kr,09시00분~17시00분,127.0537319,37.6815462
서울금나래초등학교병설유치원,공립(병설),서울특별시 금천구 시흥대로79길 37,02-807-9995,http://www.geumnarae.es.kr/index.do,09시00분~19시30분,126.8962063,37.4582264
서울면북초등학교병설유치원,공립(병설),서울특별시 중랑구 용마공원로5길 32,02-433-3296,http://www.myeonbuk.es.kr,09시00분~19시30분,127.103471,37.5945165
서울좋은소리유치원,공립(단설),서울특별시 성북구 길음로13길 29,02-915-9300,http://joeunsorikd.kg.kr,09시00분~19시30분,127.0188018,37.6083857
강남유정유치원,사립(사인),서울특별시 강남구 광평로34길 17,02-2226-9500,http://www.gnyujung.com,09시00분~18시00분,127.0949454,37.4830097
서울번동초등학교병설유치원,공립(병설),서울특별시 강북구 오현로 204,02-987-1866,http://www.beondong.es.kr,09시00분~19시30분,127.0405223,37.6288555
서울청림유치원,공립(단설),서울특별시 관악구 청림5길 22,02-875-0533,http://www.서울청림유치원.kr,09시00분~17시00분,126.9601161,37.4890993
서울고현초등학교병설유치원,공립(병설),서울특별시 강동구 상일로11길 110,02-427-9680,http://gohyeon.sen.es.kr/index.do,09시00분~19시30분,127.1659213,37.5540037
서울노량진초등학교병설유치원,공립(병설),서울특별시 동작구 장승배기로 160,02-817-1264,,09시30분~17시30분,126.9409162,37.5114639
서울구암유치원,공립(단설),서울특별시 관악구 은천로 93,02-889-9930,http://서울구암유치원.kr/,09시00분~17시00분,126.9446992,37.4894041
서울동명초등학교병설유치원,공립(병설),서울특별시 성동구 마장로29길 29,02-2299-6119,http://dgmg.es.kr,09시00분~17시00분,127.0357244,37.5687534
서울수명유치원,공립(단설),서울특별시 강서구 수명로1길 76,02-6213-7979,http://www.서울수명유치원.kr,09시30분~16시30분,126.8229883,37.5523896
서울거원초등학교병설유치원,공립(병설),서울특별시 송파구 양산로2길 26,02-740-6500,http://www.거원.kr,09시00분~19시00분,127.1448454,37.4877876
새싹유치원,사립(사인),서울특별시 강서구 곰달래로49길 10,02-26511322,http://www.saessakkids.co.kr/,09시00분~13시00분,126.8580291,37.5321902
나나유치원,사립(사인),서울특별시 강서구 등촌로13바길 46,02-2642-7300,,09시00분~19시30분,126.8573055,37.5358684
정암유치원,사립(법인),서울특별시 중랑구 용마산로118길 55,02-2094-8401,http://www.jungamkid.co.kr,09시00분~17시00분,127.1036627,37.6011947
서울강솔유치원,공립(단설),서울특별시 강동구 고덕로97길 80,02-2147-5200,http://gangsol.kg.kr,09시00분~19시30분,127.180342,37.562097
서울이문유치원,공립(단설),서울특별시 동대문구 신이문로 16,02-959-2023,http://www.imunk.co.kr,09시00분~17시00분,127.0642285,37.6021771
서울당현초등학교병설유치원,공립(병설),서울특별시 노원구 동일로213길 52,02-931-0601,http://danghyeon.sen.es.kr,09시00분~17시00분,127.0583872,37.648687
서울금낭화유치원,공립(단설),서울특별시 강서구 금낭화로 35,02-6219-0901,http://서울금낭화유치원.kr/home/,09시00분~20시00분,126.8114597,37.5685466
서울동교초등학교병설유치원,공립(병설),서울특별시 마포구 월드컵로25길 86,02-6959-8120,,09시00분~17시00분,126.9023613,37.558227
서울수송초등학교병설유치원,공립(병설),서울특별시 강북구 한천로124길 14,02-6930-5813,,09시00분~18시00분,127.0330826,37.6373366
정원유치원,사립(사인),서울특별시 동대문구 사가정로 276-19,02)3390-9940,http://cafe.naver.com/jokindergarten,09시00분~17시00분,127.0758512,37.5790218
서울신학초등학교병설유치원,공립(병설),서울특별시 도봉구 방학로 247-21,02-6011-8183,http://www.seoulsinhak.es.kr,09시00분~19시30분,127.0255677,37.6609718
모아유치원,사립(사인),서울특별시 동작구 동작대로27길 62,02-532-6667,,09시00분~18시30분,126.9790105,37.488336
시현유치원,사립(사인),서울특별시 동작구 만양로8길 50,.02-6949-4442,https://cafe.naver.com/sihyun2017,09시00분~18시00분,126.9475113,37.5098018
서울중광초등학교병설유치원,공립(병설),서울특별시 광진구 긴고랑로13길 59,02-466-9691,http://www.jkschool.net,09시00분~17시00분,127.0824291,37.56517
서울청운초등학교병설유치원,공립(병설),서울특별시 종로구 자하문로 105,02-739-6940,http://www.chungwoon.es.kr,09시00분~17시00분,126.9691297,37.5859861
꿈동산아이유치원,사립(법인),서울특별시 노원구 동일로227길 26,02-3392-5864,https://www.kiddream.kr,09시00분~17시20분,127.0550872,37.6685463
서울등촌초등학교병설유치원,공립(병설),서울특별시 강서구 등촌로39길 71,02-2647-9280,,09시30분~17시30분,126.8578059,37.5475687
서울쌍문초등학교병설유치원,공립(병설),서울특별시 도봉구 우이천로 360,02-2088-2800,,09시00분~17시00분,127.0243553,37.6488249
서울응암초등학교병설유치원,공립(병설),서울특별시 은평구 가좌로6길 20,02-308-1407,http://www.eungam.es.kr,09시00분~17시00분,126.9214742,37.5882994
서울중동초등학교병설유치원,공립(병설),서울특별시 마포구 월드컵북로 152,02-399-9126,,09시30분~19시30분,126.9112932,37.5666533
서울양재유치원,공립(단설),서울특별시 서초구 바우뫼로18길 14,02-576-0468,http://www.서울양재유치원.kr/,09시30분~20시00분,127.0316422,37.4738938
서울송천초등학교병설유치원,공립(병설),서울특별시 강북구 삼양로20길 29,02-982-3334,http://song-cheon.kg.kr,09시00분~19시00분,127.0233713,37.615785
서울장위초등학교병설유치원,공립(병설),서울특별시 성북구 장월로8가길 41,02-6925-4560,,09시00분~20시00분,127.0499362,37.6119833
서울영풍초등학교병설유치원,공립(병설),서울특별시 송파구 오금로57길 15,02-407-9747,http://www.youngpung.es.kr/,09시00분~17시00분,127.1430179,37.4963074
서울가재울초등학교병설유치원,공립(병설),서울특별시 서대문구 모래내로15길 61,02-300-8691,http://gajaeul.es.kr,09시00분~19시00분,126.9183896,37.5737646
서울탑산초등학교병설유치원,공립(병설),서울특별시 강서구 허준로 109,02-2659-5105,http://www.top.es.kr,09시00분~20시00분,126.8522159,37.5667244
서울청계숲유치원,공립(단설),서울특별시 서초구 청계산로11길 14,02-575-7566,http://www.서울청계숲유치원.kr/,09시00분~19시30분,127.0577465,37.4477939
서울남현유치원,공립(단설),서울특별시 관악구 남현4길 51,02-585-2031,https://www.서울남현유치원.kr,09시00분~19시30분,126.9741892,37.4737604
서울신봉초등학교병설유치원,공립(병설),서울특별시 관악구 양녕로6나길 1,02-883-8441,http://sinbong.sen.es.kr,09시00분~19시30분,126.9492093,37.4854977
서울행림초등학교병설유치원,공립(병설),서울특별시 동작구 솔밭로 47,02-523-1355,http://www.hrim.es.kr/index.do,09시00분~19시30분,126.9643715,37.4830997
서울항동유치원,공립(단설),서울특별시 구로구 연동로8길 15,02-6949-4941,http://www.서울항동유치원.kr,09시00분~17시00분,126.8248495,37.4770458
서울양동초등학교병설유치원,공립(병설),서울특별시 양천구 오목로23길 24,02-2699-9742,,09시30분~17시30분,126.8511885,37.5259969
선아유치원,사립(사인),서울특별시 강동구 구천면로 636,02-427-0294,,09시00분~18시00분,127.168308,37.5500469
서울금호초등학교병설유치원,공립(병설),서울특별시 성동구 무수막길 69,02-6491-3200,http://geumho.sen.es.kr/,09시00분~20시00분,127.0203008,37.5519211
서울방학유치원,공립(단설),서울특별시 도봉구 도당로6길 14-11,02-3494-1100,http://www.서울방학.kr,09시00분~17시00분,127.035858,37.6610383
서울좋은소리유치원분원,공립(단설),서울특별시 성북구 숭인로 50,02-6621-7800,http://joeunsorikd.kg.kr,09시00분~19시30분,127.0273273,37.6112134
서울중랑초등학교병설유치원,공립(병설),서울특별시 중랑구 봉우재로6길 26,02-439-3567,,09시00분~17시00분,127.0757341,37.5894099
서울솔가람유치원분원,공립(단설),서울특별시 송파구 위례순환로 477,02-6286-3700,http://solgaram.kg.kr,09시00분~19시30분,127.1353884,37.4763294
꿈꾸는유치원,사립(사인),서울특별시 양천구 오목로4길 8,02-2604-7890,,09시20분~18시30분,126.8401694,37.5208794
세신유치원,사립(법인),서울특별시 양천구 목동동로1길 38,02-2642-4963,http://cafe.daum.net/seshin1004,09시00분~17시00분,126.8568589,37.5176813
서울산울림유치원,공립(단설),서울특별시 은평구 진관4로 93,02-6353-9700,http://www.서울산울림유치원.kr,09시00분~19시00분,126.9298232,37.6480683
서울본동초등학교병설유치원,공립(병설),서울특별시 동작구 노량진로26길 16-40,02-826-5195,http://www.bondong.es.kr,09시30분~17시30분,126.9537388,37.5101455
서울봉화초등학교병설유치원,공립(병설),서울특별시 중랑구 신내로15길 110,02-3423-2231,,09시30분~20시00분,127.0923947,37.6132906
서울중흥초등학교병설유치원,공립(병설),서울특별시 중랑구 봉화산로 82,02-495-8833,http://www.jung-heung.es.kr/136193/subMenu.do,09시00분~19시30분,127.0841888,37.6017209
서울마들유치원,공립(단설),서울특별시 도봉구 마들로 567,02-992-1701,http://mdkd.kg.kr/,09시00분~17시00분,127.0472124,37.6603286
서울우신초등학교병설유치원,공립(병설),서울특별시 영등포구 신길로 190,02-847-2258,http://www.usin.es.kr/index.do,09시30분~19시20분,126.911862,37.509623
서울숭미초등학교병설유치원,공립(병설),서울특별시 도봉구 노해로 179,02-6956-6811,http://sungmi.sen.es.kr/index.do,09시00분~17시00분,127.0278068,37.6509258
서울강빛초등학교병설유치원,공립(병설),서울특별시 강동구 아리수로93다길 1,02-6591-3962,https://www.gbk.kg.kr/,09시00분~19시30분,127.1717256,37.5746065
서울어진유치원,공립(단설),서울특별시 서초구 태봉로2길 21,02-573-9773,http://www.서울어진유치원.kr,09시00분~20시00분,127.0249596,37.4617827
린덴바움유치원,사립(사인),서울특별시 종로구 통일로12길 51,02-730-6207,https://xn--6n1b61jr3bixr.kr/,09시00분~17시00분,126.9615529,37.5747288
서울경일초등학교병설유치원,공립(병설),서울특별시 성동구 뚝섬로 332,02-499-5273,http://www.kyongil.es.kr,09시00분~17시00분,127.0468825,37.5405783
서울북한산유치원,공립(단설),서울특별시 은평구 진관1로 77-15,02-6353-9900,http://www.서울북한산유치원.kr,09시00분~17시00분,126.9287707,37.6321917
서울용곡초등학교병설유치원,공립(병설),서울특별시 광진구 용마산로22길 82,02-399-9126,,09시00분~17시00분,127.0887484,37.5667778
서울송정초등학교병설유치원,공립(병설),서울특별시 강서구 공항대로3길 18,02-2662-7334,http://sjes.es.kr,09시30분~19시30분,126.8110643,37.5628031
서울중목초등학교병설유치원,공립(병설),서울특별시 중랑구 동일로 665,02-2209-1120,http://joongmok.sen.es.kr,09시00분~17시00분,127.0794049,37.5901594
서울개화초등학교병설유치원,공립(병설),서울특별시 강서구 양천로 11,02-2661-0493,,09시30분~19시30분,126.8046755,37.5737401
서울당곡초등학교병설유치원,공립(병설),서울특별시 관악구 보라매로2길 23,02-882-6906,,09시00분~16시00분,126.9298987,37.4901
서울계상초등학교병설유치원,공립(병설),서울특별시 노원구 한글비석로41가길 24,02-937-0877,,09시00분~17시00분,127.0682738,37.6627945
서울광희초등학교병설유치원,공립(병설),서울특별시 중구 다산로 269,02-2231-4717,http://www.gwanghee.es.kr/index.do,09시00분~17시00분,127.0151613,37.5675024
홍익가족유치원,사립(사인),서울특별시 송파구 삼학사로19길 20,.02-414-6943,,09시30분~18시00분,127.0949602,37.5061489
서울포이초등학교병설유치원,공립(병설),서울특별시 강남구 개포로22길 87,02-6009-5470,http://www.poi.es.kr/,09시00분~19시30분,127.0518477,37.4754903
서울우이유치원,공립(단설),서울특별시 강북구 삼양로99길 36,02-994-8522,http://www.서울우이유치원.kr,09시00분~19시30분,127.0154726,37.6383983
서울신정유치원,공립(단설),서울특별시 양천구 신정로7길 81-4,02-2698-1683,http://www.서울신정유치원.kr,09시00분~19시30분,126.8333713,37.5135682
이솔유치원,사립(사인),서울특별시 강서구 곰달래로33가길 6,.02-2606-3181,,10시00분~16시00분,126.8522166,37.5312599
서울남부초등학교병설유치원,공립(병설),서울특별시 관악구 남부순환로163길 14,02-857-5033,,09시30분~17시30분,126.9221236,37.4850465
서울신양초등학교병설유치원,공립(병설),서울특별시 광진구 능동로 42,02-447-2582,http://sinyang.sen.es.kr/,09시00분~20시00분,127.0695664,37.5345329
서울고일초등학교병설유치원,공립(병설),서울특별시 강동구 구천면로93길 20,02-428-9930,http://goil.es.kr/,09시30분~20시00분,127.1691234,37.552035
서울문교초등학교병설유치원,공립(병설),서울특별시 금천구 독산로54길 102,02-896-0142,,09시00분~20시00분,126.9087442,37.4665964
서울오류남초등학교병설유치원,공립(병설),서울특별시 구로구 서해안로24길 22,02-2687-0221,,09시30분~17시30분,126.83874,37.4897436
서울어울초등학교병설유치원,공립(병설),서울특별시 은평구 통일로 650,02-358-4911,,09시30분~19시00분,126.9350262,37.6058753
서울위례별유치원,공립(단설),서울특별시 송파구 위례순환로 371,02-402-3931,http://www.서울위례별유치원.kr,09시00분~20시00분,127.1456156,37.4777464
서울역촌유치원,공립(단설),서울특별시 은평구 진흥로7길 25,02-6353-9800,http://www.서울역촌유치원.kr,09시00분~20시00분,126.9189567,37.6042155
서울신림초등학교병설유치원,공립(병설),서울특별시 관악구 문성로28길 31,02-6952-3126,http://sillim.sen.es.kr,09시30분~19시30분,126.9273018,37.4771734
서울한서초등학교병설유치원,공립(병설),서울특별시 마포구 대흥로24바길 27,02-717-0954,http://www.hanseo.es.kr,09시00분~17시00분,126.949781,37.5536486
라온유치원,사립(사인),서울특별시 동대문구 답십리로48길 56,02-22170430,https://cafe.naver.com/raon0701,09시00분~16시00분,127.0575981,37.5702636
서울무학초등학교병설유치원,공립(병설),서울특별시 성동구 무학봉15길 21,02-2290-3206,,09시00분~20시00분,127.0295035,37.563134
서울강솔초등학교병설유치원,공립(병설),서울특별시 강동구 고덕로97길 80,02-2147-5200,http://www.gangsol.kg.kr,09시00분~19시30분,127.180342,37.562097
서울학동초등학교병설유치원,공립(병설),서울특별시 강남구 선릉로115길 42,02-6081-51854,,09시00분~19시30분,127.0395511,37.512253
서울가양초등학교병설유치원,공립(병설),서울특별시 강서구 허준로 186,02-3662-8731,http://blog.naver.com/kayang2015,09시00분~19시30분,126.8586299,37.5618039
서울송파초등학교병설유치원,공립(병설),서울특별시 송파구 백제고분로 400,02-3431-8858,http://songpa.sen.es.kr,09시00분~17시00분,127.1109643,37.5071265
서울등명초등학교병설유치원,공립(병설),서울특별시 강서구 강서로56나길 34,02-36652394,http://www.dungmyong.es.kr,09시30분~19시30분,126.8425054,37.5607729
