SCHUL_KND_SC_NM,FOND_SC_NM,SD_SCHUL_CODE,SCHUL_NM,ORG_TELNO,HMPG_ADRES,COEDU_SC_NM,HS_GNRL_BUSNS_SC_NM,SPCLY_PURPS_HS_ORD_NM,address,lng,lat
 초등학교 , 공립 ,7130157, 서울천동초등학교 , 02-483-4445 , www.scd.es.kr , 남여공학 , 일반계 ,  ,서울특별시 강동구 성안로 200 ,127.1376679,37.5406184
 초등학교 , 공립 ,7130156, 서울중대초등학교 , 02-422-7236 , http://www.joongdae.es.kr , 남여공학 , 일반계 ,  ,서울특별시 송파구 송파대로36길 8 ,127.1136181,37.4998208
 초등학교 , 공립 ,7130155, 서울잠현초등학교 , 02-415-8105 , http://jamhyun.es.kr , 남여공학 , 해당없음 ,  ,서울특별시 송파구 올림픽로37길 109 ,127.1046832,37.5225772
 초등학교 , 공립 ,7130154, 서울잠전초등학교 , 02-423-5625 , http://jamjeon.es.kr , 남여공학 , 일반계 ,  ,서울특별시 송파구 올림픽로12길 51 ,127.0842368,37.5071566
 초등학교 , 공립 ,7130153, 서울잠일초등학교 , 02-413-2853 , http://jamil.sen.es.kr , 남여공학 , 일반계 ,  ,서울특별시 송파구 올림픽로 95 ,127.0815064,37.5149114
 초등학교 , 공립 ,7130152, 서울잠실초등학교 ,234323571, http://www.jamsil.es.kr , 남여공학 , 일반계 ,  ,서울특별시 송파구 올림픽로35길 20 ,127.1113861,37.5202039
 초등학교 , 공립 ,7130151, 서울잠신초등학교 , 02-412-3286 , http://www.jamshin.es.kr , 남여공학 , 일반계 ,  ,서울특별시 송파구 잠실로 32 ,127.0897357,37.5144525
 초등학교 , 공립 ,7130150, 서울잠동초등학교 , 02-419-5464 , http://www.jamdong.sen.es.kr , 남여공학 , 일반계 ,  ,서울특별시 송파구 올림픽로35길 122 ,127.1000103,37.5179282
 초등학교 , 공립 ,7130149, 서울위례초등학교 , 02-489-0061 , http://www.wirye.es.kr , 남여공학 , 일반계 ,  ,서울특별시 강동구 명일로 23 ,127.1393267,37.5223121
 초등학교 , 공립 ,7130148, 서울오륜초등학교 , 02-403-8823 , http://www.oryun.es.kr , 남여공학 , 일반계 ,  ,서울특별시 송파구 양재대로 1196 ,127.134793,37.5122682
 초등학교 , 공립 ,7130147, 서울오금초등학교 , 02-449-9902 , http://www.ogum.es.kr , 남여공학 , 일반계 ,  ,서울특별시 송파구 위례성대로22길 11 ,127.1317411,37.5091552
 초등학교 , 공립 ,7130146, 서울영풍초등학교 , 02-407-2252 , http://www.youngpung.es.kr , 남여공학 , 일반계 ,  ,서울특별시 송파구 오금로57길 15 ,127.1430179,37.4963074
 초등학교 , 공립 ,7130145, 서울아주초등학교 , 02-416-8388 , http://www.aju.es.kr , 남여공학 , 일반계 ,  ,서울특별시 송파구 올림픽로4길 59 ,127.0756228,37.505864
 초등학교 , 공립 ,7130144, 서울신천초등학교 , 02-422-0289 , http://www.sh.es.kr , 남여공학 , 일반계 ,  ,서울특별시 송파구 올림픽로 215 ,127.0953993,37.5138113
 초등학교 , 공립 ,7130143, 서울신암초등학교 , 02-3427-0351 , http://www.shinam.es.kr , 남여공학 , 일반계 ,  ,서울특별시 강동구 올림픽로93길 33-16 ,127.1243778,37.5497924
 초등학교 , 공립 ,7130142, 서울신명초등학교 , 02-489-4074 , http://www.shinmyung.es.kr , 남여공학 , 일반계 ,  ,서울특별시 강동구 명일로24길 33 ,127.1498297,37.5408507
 초등학교 , 공립 ,7130141, 서울신가초등학교 , 02-401-4677 , http://www.singa.es.kr , 남여공학 , 일반계 ,  ,서울특별시 송파구 송이로 75 ,127.1200701,37.5003196
 초등학교 , 공립 ,7130140, 서울송파초등학교 , 02-414-0644 , http://www.songpa.es.kr , 남여공학 , 일반계 ,  ,서울특별시 송파구 백제고분로 400 ,127.1109643,37.5071265
 초등학교 , 공립 ,7130139, 서울송전초등학교 , 02-420-6124 , http://ssj.es.kr , 남여공학 , 일반계 ,  ,서울특별시 송파구 석촌호수로 159 ,127.0949878,37.508546
 초등학교 , 공립 ,7130138, 서울송례초등학교 , 02-2144-3888 , http://www.sree.es.kr , 남여공학 ,  ,  ,서울특별시 송파구 위례순환로 439 ,127.1384344,37.4778925
 초등학교 , 공립 ,7130137, 서울세륜초등학교 , 02-443-9561 , http://www.seryun.es.kr , 남여공학 , 일반계 ,  ,서울특별시 송파구 양재대로 1264 ,127.1341007,37.5183453
 초등학교 , 공립 ,7130136, 서울성일초등학교 , 02-475-4641 , www.seongil.es.kr , 남여공학 , 일반계 ,  ,서울특별시 강동구 성내로15길 33 ,127.1283291,37.5292416
 초등학교 , 공립 ,7130135, 서울성내초등학교 , 02-470-6354 , http://seongnae.sen.es.kr , 남여공학 , 일반계 ,  ,서울특별시 강동구 성내로3길 19 ,127.122545,37.5313973
 초등학교 , 공립 ,7130134, 서울선사초등학교 , 02-441-3492 , http://sunsa.es.kr , 남여공학 , 일반계 ,  ,서울특별시 강동구 올림픽로 837 ,127.1285151,37.5560312
 초등학교 , 공립 ,7130133, 서울선린초등학교 , 02-471-9800 , http://www.sunrin.es.kr , 남여공학 , 일반계 ,  ,서울특별시 강동구 진황도로61길 29 ,127.1459987,37.5294878
 초등학교 , 공립 ,7130132, 서울석촌초등학교 , 02-416-4075 , http://seokchon.es.kr/ , 남여공학 , 일반계 ,  ,서울특별시 송파구 가락로11길 26 ,127.1048979,37.5027106
 초등학교 , 공립 ,7130131, 서울상일초등학교 , 02-428-0348 , www.seoulsangil.es.kr/ , 남여공학 , 일반계 ,  ,서울특별시 강동구 천호대로 1477 ,127.1723795,37.5472192
 초등학교 , 공립 ,7130130, 서울삼전초등학교 , 02-415-8701 , http://www.samjeon.es.kr , 남여공학 , 일반계 ,  ,서울특별시 송파구 백제고분로28길 19 ,127.0927426,37.5015366
 초등학교 , 공립 ,7130129, 서울버들초등학교 , 02-2203-6412 , http://seoulbeodle.es.kr , 남여공학 , 해당없음 ,  ,서울특별시 송파구 석촌호수로 81 ,127.08904,37.5102663
 초등학교 , 공립 ,7130128, 서울방이초등학교 , 02-420-8477 , http://bangi.sen.es.kr/ , 남여공학 , 일반계 ,  ,서울특별시 송파구 위례성대로10길 4 ,127.1206206,37.5131637
 초등학교 , 공립 ,7130127, 서울방산초등학교 , 02-420-5221 , http://sbangsan.sen.es.kr , 남여공학 , 일반계 ,  ,서울특별시 송파구 오금로27길 42 ,127.1210805,37.509635
